id,name_ru
37276,Трико Обжоры
37277,Жесткий плащ из шкуры горностая
37278,BT47 Cloth Healer Belt2
37279,BT48 Cloth Spell Bracer3
37280,Закаленный пламенем боевой пояс
37281,BT52 Cloth Healer Chest2
37282,Пористые рукавицы
37283,Килт странствующего целителя
37284,BT55 Cloth Spell Boots4
37285,BT56 Cloth Spell Legs4
37286,BT57 Cloth Healer Glove2
37287,Свисток для вызова грифона Стражей Зимы
37288,Каталитические поручи
37289,Кушак призрачных видений
37290,Амулет драккара
37291,Древняя накидка духа дракона
37292,Набедренники хранителя энергии
37293,Маска дозорного
37294,Корона необузданной магии
37295,HF28 Cloth Spell Head4
37296,BT59 Cloth Spell Gloves4
37297,Золотой медальон
37298,Сувенир участника соревнований
37299,Текущие приказы Алого Натиска
37300,Термиты семейки Левин
37301,Deprecated Test Glyph
37302,Фордрассилское семя
37303,Пепел Фордрассила
37304,Пылающая вода аптекаря
37305,Лоция капитана Шели
37306,Лиственный факел
37307,Очищенный пепел Фордрассила
37311,Бич усмирителя небес
37312,Морковка на палочке
37313,Ездовой хлыст
37314,Тавро верховного палача
37315,BT59 Leather Physical Boots4
37316,HF28 Leather Physical Поножи4
37317,BT56 Leather Healer Boots2
37318,BT55 Leather Physical Gloves4
37319,Захваты выветренных равнин
37320,Наплеч отголосков истины
37321,BT52 Leather Healer Legs2
37322,Закаленные пламенем наручники
37323,BT48 Leather Physical Belt3
37324,BT47 Leather Physical Gloves3
37325,Наплеч разведчика Песни Войны
37326,Формула чар для наручей - дух VI
37329,Формула чар для оружия - дух II
37330,Формула чар для плаща - сопротивление тайной магии II
37331,Формула чар для плаща - сопротивление огню IV
37332,Формула чар для плаща - сопротивление магии льда
37333,Формула чар для плаща - сопротивление силам природы II
37334,Формула чар для плаща - сопротивление темной магии III
37335,Формула чар для плаща - ловкость IV
37336,Формула чар для нагрудника - уклонение II
37337,Формула чар для наручей - все характеристики I
37338,Формула чар для оружия - свирепость
37339,Формула чар для оружия - истребитель великанов
37340,Формула чар для нагрудника - устойчивость II
37343,Формула чар для оружия - ловкость III
37344,Формула чар для оружия - ледорез
37345,Формула чар для перчаток - штурм II
37346,Формула чар для наручей - мастерство
37347,Формула чар для плаща - ткань титанов
37348,Формула чар для плаща - ускорение
37349,Формула чар для плаща - теневая броня
37350,Молитвенник епископа Стрита
37351,Укрепленные поножи из шкуры карибу
37352,Куртка из регенерирующей шкуры
37353,Укрепленный шлем из шкуры карибу
37354,Укрепленные сапоги из шкуры карибу
37355,Укрепленный нагрудный доспех из шкуры карибу
37356,Напульсники из шкуры люторога
37357,Плащ морозного целителя
37358,Шахтерская кирка Полувспыха
37359,Странная руда
37360,Посох битвы драконов
37361,Манжеты скоротечной левитации
37362,Поножи защитной ауры
37363,Рукавицы драконьего гнева
37364,Сфера ледяного рифа
37365,Поручи небесного кольца
37366,Наручи дракона-воителя
37367,Высокие ботинки отголосков эха
37368,Наплечные пластины незримого наблюдателя
37369,Брюки Вечноскорбящей
37370,Манжеты сводчатых залов
37371,Кольцо бешеного волчера
37372,Гарпун
37373,Массивный йормунгарский наплеч
37374,Поножи алчного фурболга
37375,Перчатки из шкуры люторога
37376,Панцирное наплечье свирепости
37377,Чародейский клинок дыхания пустоты
37378,Наручники из тюленьей кожи
37379,Скадирский железный пояс
37380,Поножи китобоя
37381,Волшебное зеркало банши
37382,Пояс из обугленной шкуры дракона
37383,Обожженная чешуйчатая накидка
37384,Посох неверных принципов
37385,Обожженная куртка
37386,Наплеч рубинового сердца
37387,Обгоревшие ботинки
37388,Укрепленный эластичный пояс
37389,Поножи обороны крепости
37390,Метеоритный оселок
37391,Маска из шкуры люторога
37392,Наплечье из вымоченных шкур
37393,Перчатки объятий тени
37394,Воинский пояс болотоходца
37395,Украшенный латный монарший доспех
37396,Перчатки китобоя
37397,Золотой амулет королей
37398,Оплечье ложных путей
37399,Наплечные пластины половодья
37400,Манжеты китобоя
37401,Красный меч отваги
37402,Жилет половодья
37403,Сапоги болотоходца
37404,Капюшон половодья
37405,Наплечье болотоходца
37406,Поножи стража логова
37407,Пояс правителя
37408,Ремень погибели
37409,Окантованные золотом кожаные рукавицы
37410,Сбалансированные ножи следопыта
37411,Удостоверение шахтера Стражей Зимы
37412,Рифленая шестеренка
37413,Зубчатое колесо
37414,Головной убор предсказателя
37415,Кольчатый доспех тундрохода
37416,Тугая пружина
37417,Кольчужные рукавицы Западной расселины
37418,Набедренники гласа моря
37419,Оплечье гласа моря
37420,Укусостойкие сапоги
37421,Боевой пояс волнобежца
37422,Накулачники Западной расселины
37423,Укусостойкий шлем
37424,Эполеты степного охотника
37425,Сапоги тундрохода
37426,Ржавые сетчатые поножи
37427,Боевой пояс степного охотника
37428,Окольцованные напульсники
37429,Мерцающие кольчатые перчатки
37430,Цельный небесный сапфир
37431,Мячик для игры
37432,Жезл истязателя
37433,Многослойные чешуйчатые сапоги
37434,Прижигающий плетеный пояс
37435,Пронизанные жаром наручники
37436,Перчатки гласа моря
37437,Нагрудник степного охотника
37438,Жезл принуждения
37439,Шипастые магмотские перчатки
37440,Шипастый магмотский нагрудник
37441,Шипастое магмотское оплечье
37442,Замерзшие кольчужные сапоги
37443,Шипастый магмотский шлем
37444,Шлем повелителя волн
37445,Тотем уничтожения
37446,Ботинки командира танка
37447,Укрепленный шлем монаха
37448,BT47 Mail Physical Legs3
37449,Дыхание мурлока
37450,BT48 Mail Healer Chest3
37451,BT49 Mail Physical Belt3
37452,Жирный голубой тунец
37453,BT59 Mail Physical Belt4
37454,HF28 Mail Physical Chest4
37455,BT56 Mail Healer Gloves2
37456,Прижигающие плетеные поножи
37457,BT55 Mail Physical Legs4
37458,Накулачники скального ужаса
37459,Самонаводящийся робот Полувспыха
37460,Веревочный поводок
37461,Трезубец повелителя приливов
37462,Корона короля морей
37463,Почетный налобник Зимних Плавников
37464,Сигнальный рог Зимних Плавников
37465,Бомба Стражей Зимы
37466,BT59 Plate Physical Chest4
37467,"Скабрезный любовный роман \""Запретная любовь\"""
37468,HF28 латные Physical Сапоги4
37469,BT57 Plate Healer Bracer2
37470,BT56 Plate Physical Shoulders4
37471,Тугой ремень
37472,BT49 Plate Physical Bracer
37473,BT48 Plate Healer Head2
37474,BT47 Plate Physical Boots3
37475,Ножные латы благородного рыцаря
37476,Кираса кровавой ярости Обжоры
37477,Бригантина пропавшего рыцаря
37478,Захваты янтарной сосны
37479,Набедренники янтарной сосны
37480,Шлем из камня силы
37481,Нагрудный доспех терзающего бича
37482,Ножные латы из камня силы
37483,Топхельм из кости морской твари
37484,Наголенники терзающего бича
37485,Рукавицы собирателя раковин
37486,Накулачники закрытого моря
37487,Ножные латы из кости морской твари
37488,Зимний пилзнер
37489,Пряное пиво Иззарда
37490,Ароматная медовуха
37491,Пенная брага Метока
37492,Весенний портер
37493,Светлое пиво Черной горы
37494,Пойло Тернистой долины
37495,Дренейский светлый эль
37496,Двоичное пойло
37497,Осенний желудевый эль
37498,Горькое пойло Бартлетта
37499,Любимое пиво Повелителя Холода
37500,Ключ от отремонтированного крошшера
37501,Северный лосось
37502,Амуниция Полувспыха
37503,Очищенный аметист Песни Теней
37504,Эскиз: очищенный аметист Песни Теней
37505,Кираса боевого лидера
37506,Перчатки из панциря крабстера
37507,Замерзшие латные наплечники
37508,Давящее наплечье
37509,Вымоченный воинский пояс
37510,Накулачники терзающего бича
37511,Обожженный воинский пояс
37512,Рукавицы алого стража
37513,Шлем алого драконида
37514,Сброшенные кандалы
37515,Воинский пояс пропавшего рыцаря
37516,Замерзшие наголенники
37517,Замерзшее наплечье
37518,Воинский пояс янтарной сосны
37519,Латный шлем янтарной сосны
37520,Башенный щит хранителя равнин
37521,Кулачный щит ледяной стужи
37522,Сотворенные землей наголенники
37523,Кольцо из твердого бивня
37524,Перстень-печатка разведчика
37525,Костяное кольцо морских глубин
37526,Тонкая трубка проворства
37527,Мерцающее кольцо
37528,Кольцо иссушения
37529,Кольцо мерзнущего целителя
37530,Кольцо хладнокровного потрошителя
37534,BT56 Thrown2
37535,Посох рожденного ветром
37536,BT57 Fast Mace2
37537,Посох вызывателя духов
37538,Гадальный шар
37539,Пламя Нелтариона
37540,Дневник верховного генерала Аббендис
37541,Ошейник из кожи гигантской черепахи
37542,Рыболовная сеть
37543,Ошейник задиры
37545,Резная подвеска из бивня черпорога
37546,Колье северного ветра
37547,Огнестойкий боевой молот
37548,Ошейник ледяного потока
37555,Ярость Песни Войны
37556,Талисман тундры
37557,Жаркая Песнь Войны
37558,Дар прилива
37559,Звезда Серры
37560,Фиал обновления
37562,Ярость алого дракона
37564,Чешуйчатый пламенный плащ
37565,Голова верховного генерала
37566,Надежная накидка из шкуры ворга
37567,Детали для набора лечебных инъекций
37568,Медицинский жгут
37569,Темноплевел
37570,Эликсир из темноплевела
37571,"Анкета для вступающих в клуб \""Пиво месяца\"""
37572,Кедровый сундук
37573,Идол вольного ловчего
37574,Манускрипт яростных ударов
37575,Тотем тундры
37576,Медицинские бинты
37577,Хрустальная сфера Орика
37579,"Monster - Mace1H, Prince Arthas"
37580,Забытое сокровище
37581,Покрытый кровью скальпель
37582,Коричная огненная глыба
37583,Г.Л.А.Д.О.С.Т.И.
37584,Успокоительная мятная конфетка
37585,Жевательная сквернучка
37586,Пригоршня конфет
37587,Одеяние имирьярского лекаря
37588,Полупереваренная рыба
37590,Поручи затухающего света
37591,Кольцо нерубского щита
37592,Шлем родового мора
37593,Ускоряющие наплечные пластины
37594,Головной убор старейшины
37595,Ожерелье Талдарама
37597,Розочка Худовара
37598,Стремительная жевра
37599,"Анкета для вступающих в клуб \""Пиво месяца\"""
37601,Сшитый плотью фолиант
37602,Материал для свитка брони II
37603,Свиток чар для обуви - стремительность
37604,Зубочистка
37606,Кошелек для мелочи
37607,Сшитый плотью фолиант
37611,Превосходный облегченный кинжал
37612,Кираса костомола
37613,Наручники пламенной сферы
37614,Рукавицы упыря-расхитителя
37615,Титановый составной лук
37616,Килт Позабытого
37617,Посох жестоких когтей
37618,Наголенники древнего зла
37619,Жезл Ан\'кахета
37620,Наручи глашатая
37621,Дымовая шашка
37622,Юбка древнего королевства
37623,Боевые рукавицы огненного обелиска
37624,Кольцо с осколком цветного стекла
37625,Перчатки Веретенщика
37626,Жезл Шшератуса
37627,Наплеч Змеиного логова
37628,Витой шнурованный ремень Слад\'рана
37629,Туфли со скользкой подошвой
37630,Покров Мураби
37631,Кулак Божества
37632,Наголенники колдунского исступления
37633,Шлем сотрясения земли
37634,Наручи божественного элементаля
37635,Наплечье Колосса
37636,Шлем обманутой судьбы
37637,Животворный вудуистский пояс
37638,Жертвоприношение
37639,Захваты Звериного бога
37640,Сапоги преображения
37641,Алтарное одеяние Магического Пламени
37642,Кровоточивый обруч
37643,Кушак Обескровливания
37644,Набедренники из окровавленной шкуры
37645,Роговые рукавицы
37646,Подвеска Горящего черепа
37647,Плащ Кровавых вод
37648,Пояс фонариков
37649,Камнедробитель
37650,Набедренники осколыша
37651,Добыча геолога
37652,Наплеч Кристаллуса
37653,Меч справедливости
37654,Башмаки хода времени
37655,Оплечье трибунала
37656,Поручи яростного создания
37657,Искра жизни
37658,Геральдическая бригантина солнца
37659,Закаленный меч Энти
37660,Кузнечный жар
37661,Зелье из легчайшей пыльцы
37662,Легчайшая пыльца
37663,Слиток титановой стали
37664,Элемент 115
37665,Усыпляющий дротик
37666,Сапоги туманного вихря
37667,Плоторез
37668,Выкованные из камня поручи
37669,Поножи Каменных залов
37670,Ремень Сьоннира
37671,Перчатки из очищенной руды
37672,Покрытая налетом кираса
37673,Черное руническое оплечье
37674,Закрытый фолиант мудрости
37675,Ножные латы со стальными пластинами
37676,Мстительный дракон Пустоты
37677,Арифметический жезл
37678,Обработанные желчью перчатки
37679,Наплеч поганища
37680,Пояс родственных душ
37681,Чекан Плотореза
37682,Наручники темной воли
37683,Амулет некроманта
37684,Забытый теневой капюшон
37685,Кольцо Мебиуса
37686,Треснувшие перчатки Эпоха
37687,Перчатки искаженного времени
37688,Ножные латы драконида вечности
37689,Натрезимская подвеска
37690,Наплечье судьбы
37691,Оплечье лживости
37692,Пистолет Пирса
37693,Алчба
37694,Кольцо коварства
37695,Набедренники могущества природы
37696,Зачумленные наручи
37697,Нож купца
37698,Наплеч Площади Старейшины
37699,Праздничный ремень
37700,Кристаллизованный воздух
37701,Кристаллизованная земля
37702,Кристаллизованный огонь
37703,Кристаллизованная тьма
37704,Кристаллизованная жизнь
37705,Кристаллизованная вода
37707,Дикая морковь
37708,Палочка
37710,"Пульт управления болидом \""Бей-Молоти\"""
37712,Сапоги защитника Террасы
37713,Катушка с иглой
37714,Шнурованный ремень объездчика нетопырей
37715,Клобук свирепого тролля
37716,Светошумовая граната
37717,Поножи восстановления здоровья
37718,Осколок хрустального храма
37719,Стремительная жевра
37721,Клинок проклятого лича
37722,Кираса нежити
37723,Кусок резца
37724,Кожаные напульсники дрессировщика
37725,Повязки ужасных увечий
37726,Шлем короля Дреда
37727,Рубиновый желудь
37728,Плащ недруга
37729,Захваты ледяных столбов
37730,Шелковые туфли священника
37731,Поножи сопротивления стазису
37732,Призрачная печать пророка
37733,Крушитель с маской идола
37734,Талисман тролльского божества
37735,Нагрудный доспех печати зиккурата
37736,"Анкета для вступающих в клуб \""Пиво месяца\"""
37737,"Анкета для вступающих в клуб \""Пиво месяца\"""
37739,Стремительный клинок жестокого гладиатора
37740,Быстрое правосудие жестокого гладиатора
37741,Приказ о помиловании
37743,Набедренники озверения
37744,Ботинки стылой крови
37745,Одеяние природного целителя
37746,Шлем пылающей души
37747,Благотворный оплот
37748,Ледяное ожерелье Зимней Спячки
37749,Ударные когти
37750,Свежие пивные дрожжи с Хмельного фестиваля
37751,Потеряный коготь Туги
37752,Сандалии разбитой мечты
37753,Одеяние монаха-обманщика
37754,Укрепленный светосталью капюшон
37755,Поножи ледяного сердца
37756,Удобная накидка Зои
37757,Наплечье покарания Шарлотты
37758,Неугасающее колье Рейна
37759,Когтистые рукавицы Рай-эй
37760,Накулачники потрескивающего пламени
37761,Светлотканый ремень
37762,Пояс со множеством карманов
37763,Ботфорты очистителя
37764,Наплечные пластины из клыков гончей Недр
37765,Поножи хождения по воде
37766,Наручи непрекращающегося воровства
37767,Убийственный Взгляд Рифта
37768,Поножи интенсивного кровотечения
37769,Наплеч из грубой шкуры черпоклыка
37770,Уравнивающая кираса
37771,Накулачники природного исцеления
37772,Электрический шипастый наплеч Ваба
37773,Ремень направленного шока
37774,Поножи таяния снегов
37775,Навершие сломанного тарана
37776,Наручи меткого выстрела
37777,Наручи горячего сердца
37778,Пояс свободного полета
37779,Опутанный цепями наплеч Никсода
37780,Нагрудный доспех из кости кондора
37781,Захваты доброго сердца
37782,Рукавицы веселого пламени
37783,Закаленный кровью наплеч
37784,Великое кольцо из краеугольного камня
37785,Ремень ревущего берсеркера
37786,Набедренники моря отчаяния
37787,Великий рогатый шлем непреклонности
37788,Регенерирующие наручи
37789,Рукавицы потрошения
37790,Пояс хрустальных слез
37791,Поножи крылатого змея
37792,Панцирь сокрушения Агина
37793,Полный шлем вечного ужаса
37794,Огромное колье Торты
37795,Захваты доблестного воителя
37796,Накидка связи с землей
37797,Плащ сообразительности
37798,Боевые рукавицы дозорного
37799,Плащ воскресителя
37800,Хауберк охранника вольера
37801,Воинский пояс восставшего рыцаря
37802,Острие Эланора
37803,Животворная ветвь Лолы
37804,Большой посох из кровавого дерева
37805,Величественный скипетр Мелии
37806,Аномальный посох Забры
37807,Заостренный мечелом Линдии
37808,Драконий зубодробитель
37809,Длинный лук с перьями руха
37810,Оплот-мечелом
37811,Увещеватель капитана Карвера
37812,Сокрушитель из окаменелого железного дерева
37813,Знамерез
37814,Кованое наплечье железных дворфов
37815,Изумрудная субстанция
37816,Сушеные пивные дрожжи с Хмельного фестиваля
37817,Ветвь отложенной казни
37818,Боевой килт патрульного
37819,Мастерски сделанное кольцо Милана
37820,Воргенское кольцо возрождения
37821,Разрушительный перстень Рейна
37822,Крученое кольцо-головоломка
37823,Драконье колье лютости
37824,Рунический драконий жезл Гвинета
37825,Боевые рукавицы с традиционной раскраской
37826,Генеральский стальной ремень
37827,Кодо Хмельного фестиваля
37828,Большой кодо Хмельного фестиваля
37829,Призовой жетон Хмельного фестиваля
37830,Дневник Михаила
37831,Дневник Михаила
37833,Рубиновая брошь
37835,Колокол Дже\'Тце
37836,Монета Торговой Компании
37839,Шовная нить поганища
37840,Покров рокота
37841,Жженые прочные ботинки
37842,Пояс бодрости
37843,Перчатки из шерсти великана
37844,Крылатый талисман
37845,Шнурованный ремень столкнувшихся ветров
37846,Энергетически заряженные захваты
37847,Небоходы
37848,Посох грозового великана
37849,Покров Вселенной
37850,Воздушный кушак порядка
37851,Изысканная шерстяная стола
37852,Колоссальный украшенный черепами колун
37853,Улучшенные поручи из выделанной кожи
37854,Древнетканые поножи
37855,Кольчужный ремень Озаренной благодатью земли
37856,Библиотечный нож для бумаги
37857,Шлем Обители Молнии
37858,Боевые рукавицы Пробужденного
37859,Янтарная эссенция
37860,Рубиновая субстанция
37861,Ожерелье Волшебных сфер
37862,Рукавицы загробника воды
37863,Пульт управления Худовара
37864,Медальон Альянса
37865,Медальон Орды
37867,Обмотки Телепортации
37868,Ремень эфириалов
37869,Гранулярный перстень
37870,Двуносые сапоги
37871,Ключ
37872,Талисман Лавантора
37873,Метка арестанта
37874,Рукавицы укрощения
37875,Наплеч Аметистовой крепости
37876,Поножи Синигосы
37877,Серебряное перо
37879,Снаряжение Стражей Зимы
37880,Перо Алистоса
37881,Сброшенные перышки небесного когтя
37882,Семя плеточника
37883,Посох коварства
37884,Наручники из лазурной ткани
37886,Боевые перчатки свирепого эмиссара
37887,Семена гнева природы
37888,Разбиватель чар
37889,Уведомление из тюрьмы
37890,Набедренники пойманного вора
37891,Заколдованные железные кандалы
37892,Зеленая кружка Хмельного фестиваля
37893,Полная зеленая кружка Хмельного фестиваля
37894,Полная зеленая кружка Хмельного фестиваля
37895,Полная зеленая кружка Хмельного фестиваля
37896,Полная зеленая кружка Хмельного фестиваля
37897,Полная зеленая кружка Хмельного фестиваля
37898,Зимний пилзнер
37899,Пряное пиво Иззарда
37900,Ароматная медовуха
37901,Пенная брага Метока
37902,Весенний портер
37903,Светлое пиво Черной горы
37904,Пойло Тернистой долины
37905,Дренейский светлый эль
37906,Двоичное пойло
37907,Осенний желудевый эль
37908,Горькое пойло Бартлетта
37909,Любимое пиво Повелителя Холода
37910,"Дневник Жадноборода, стр. 4"
37911,"Дневник Жадноборода, стр. 5"
37912,"Дневник Жадноборода, стр. 6"
37913,"Дневник Жадноборода, стр. 7"
37915,Выкройка: парадные ботинки
37920,Филактерия Тель\'зана
37921,Яснотка
37922,Сума со взрывчаткой Лагеря Соплозабилось
37923,Песочные часы вечности
37925,Экспериментальная микстура
37927,Кольцо порабощения стража
37928,Подвеска порабощения стража
37929,Подвеска помилования стража
37930,Карта Натиска
37931,Путь искупления
37932,Шахтерский фонарь
37933,Гадальный шар Зелига
37934,Благородный элементиевый перстень
37936,Ушанка рыбака
37937,Кушак из перьев Алистоса
37938,Одеяния иллюзорного
37939,Оплетенный ошейник из китового уса
37940,Оплечье Итара
37941,Повязки затухающего света
37942,Сандалии кирин-торского посвященного
37943,Клобук кирин-торского посвященного
37944,Одеяния верховного жреца Форита
37945,Тонкие йормунгарские бриджи
37947,Чудодейственный согревающий пояс
37948,Преломляющие наплечные пластины
37949,Плащ диверсанта
37950,Напульсники бескрайнего моря
37953,Облачение пустынного ветра
37954,Кушак пустынного ветра
37956,Благословенные повязки лидера
37957,Наручи пустынного ветра
37958,Головной покров пустынного ветра
37959,Наплечье пустынного ветра
37960,Перстень клятвы
37961,Поножи пустынного ветра
37962,Ботфорты угольного каньона
37963,Повязки пустынного ветра
37964,Наручи паучьего стража
37965,Змееохранный убор
37966,Наручи ярости природы
37968,Одеяние окаменевших слез
37969,Плащ мастера хаоса
37970,Перьевая шапка драконьих пустошей
37971,Кушак снедающей чумы
37980,Мундир Моа\'ки из шкуры крепкозуба
37981,Древние поножи Дремлющего
37982,Искристое кольцо из бивня
37983,Перчатки изумрудного ловца
37984,Сапоги прикосновения смерти
37985,Наплечные пластины лилового ловца
37986,Капюшон покинутого ружейника
37987,Наручи лилового ловца
37988,Пелерина лорда Престора
37989,Поножи убийцы Грохотуньи
37990,Взрывостойкий пояс Нарфа
37991,Сверхусиленный жилет из натуральной кожи
37992,Ритуальное воинское ожерелье
37993,Сапоги лугового бродяги
37995,Капюшон вьюжного разрушителя
37996,Перчатки вьюжного разрушителя
37998,Сапоги вьюжного разрушителя
37999,Наручи лугового бродяги
38000,Кираса вьюжного разрушителя
38001,Наплечье вьюжного разрушителя
38002,Аристократический плащ
38003,Поножи вьюжного разрушителя
38004,Пояс истребителя Плети
38005,Поручи неистового духа
38006,Пояс лугового бродяги
38007,Жилет горного бегуна
38008,Пояс лоталарского лесоброда
38010,Шлем истребителя Плети
38011,Плотетканые поножи истязателя
38012,Наручи лоталарского лесоброда
38013,Наплечники лоталарского лесоброда
38014,Рукавицы укротителя змей
38023,Поножи охотника на акул
38024,Лиственные клепаные сапоги
38025,Путеводительные перчатки провидца
38026,Наручи охотника на акул
38027,Маска лесного охотника
38028,Кольцо загробной жизни
38029,Боевые рукавицы лазурного охотника
38030,Нагрудник забытого капитана
38031,Набедренники лазурного охотника
38032,Ошейник змея-раба
38033,Нагрудный доспех сердца льда
38034,Зубчатый кольчужный ремень
38035,Крепко сплетенные кольчужные сапоги
38036,Кольцо забытого наемника
38037,Наплечные щитки западного ветра
38039,Ледоземское наплечье
38040,Ледоземские наручники
38041,Боевой пояс западного ветра
38042,Ошейник вурдалака Плети
38043,Ануб\'арские поножи
38044,Ануб\'арские наплечные щитки
38045,Ануб\'арский шлем
38046,Перчатки драконьего пламени
38047,Пояс призрачной субстанции
38048,Кираса из обжигающего хитина
38049,Воинский пояс змеелова
38050,Маяк продавца душ
38051,Ботинки покоя звезд
38052,DB42 Leather Healer Shoulder
38053,Кольчуга драконьего пламени
38054,Накулачники несущего боль
38055,Рукавицы горного охотника
38056,Нагрудный доспех горного охотника
38057,Нержавеющий кольчужный шлем
38068,Искреннее покаяние
38070,Сбывшееся предсказание
38071,Память Валонфорта
38072,Громовой накопитель
38073,Воля рода красных драконов
38080,Автоматический зачехлитель оружия
38081,Скарабей Изанот
38082,"\""Большущая\"" сумка"
38083,Тупой резак
38084,Панциревидные высокие ботинки
38085,Пояс изумрудного стража
38086,Большой шлем бдительности
38087,Изъеденные солью рукавицы
38088,Кираса гнева природы
38089,Розовые очки
38090,Розовенькое колечко с сапфиром
38091,Золотое этерниевое кольцо
38092,Хрустальное латное наплечье
38093,Накулачники караульного Даларана
38094,Наголовник караульного Даларана
38095,Ножные латы плененного рыцаря
38096,Хрустальные латные набедренники
38097,Экспериментальный многоцелевой пояс
38098,Кровь патриарха Укротителей драконов
38100,Хрустальные латные рукавицы
38101,Башмаки каменного пути
38102,Рукавицы каменного пути
38103,Нагрудный доспех из окаменелой кости
38104,Шлем каменного пути
38105,Наплечье каменного пути
38106,Прочные ботинки из окаменелой кости
38107,Нагрудный доспех каменного пути
38108,Рубиновый воинский пояс призывника
38109,Ножные латы призрачного сияния
38110,Ножные латы агмарского хранителя
38111,Накулачники Змеевержца
38112,Покрытое корой наплечье
38114,Бригантина рубинового защитника
38115,Башмаки головореза
38116,Латные поножи магнотавра
38117,Поясок Когтя Ужаса
38118,Захваты защиты от укусов
38126,Обмораживающий воинский посох
38127,Резная палица из кости дракона
38128,Посох шипастого чудища
38129,Посох волшебника-целителя
38130,Зачарованный клинок Эммы
38131,Посох из рубинового дерева
38132,Посох Садов Лунного Покоя
38133,Острие временных осколков
38134,Обагренный кровью чародейский клинок
38135,Палица падшего жреца-ворона
38137,Стойкость волшебного хранителя
38138,Недостающий осколок чар Кельдонуса
38141,Зазубренный шест Морозной Выси
38142,Заряженный осколок драконьей кости
38143,Складной посох из хребта гарпии
38144,Ингредиенты Харкора
38145,Сумка из смертеткани
38146,Искристый ледяной клинок
38147,Оскверненное кольцо
38148,Замерзший черепокрошитель
38149,Оскверненная Плетью мумия тролля
38150,Заморский окованный сталью арбалет
38151,Выброшенный нож Даскала
38152,Палица аметистового стража
38153,Наполненный маной коготь
38154,Таигаша
38155,Короткий клинок рубинового союзника
38156,Затупившийся двойной топор магнотавра
38157,Длинный лук рубинового наездника
38160,Наручники продавца душ
38161,Перчатки продавца душ
38162,Сапоги продавца душ
38163,Повязка продавца душ
38164,TEST HASTE RING 1500
38169,Острая заточка
38170,Шипастая дубина морозной выси
38171,Затупившийся в бою крушитель магнотавра
38172,Арбалет стойкого следопыта
38173,Кинжал возврата в прошлое
38174,Уничтожитель изгибания времени
38175,Клинок Всадника
38176,Блокадная боевая палица
38177,Капитанское осадное ружье
38178,Зубчатый топор головореза
38181,Боевой клинок забытого пехотинца
38186,Эфириальная монета
38187,Секира ответного удара
38188,Коготь нежити-опустошителя
38189,Спинокол
38190,Заточка истребителя Плети
38191,Компактный кинжал со взрывным сюрпризом
38194,Винтовка убийцы магов
38195,Бич магистра
38196,Измазанный кровью озверитель
38197,Тяжелый костедробитель
38198,Разрывающий связки быстрый клинок
38202,Ветвь светлых воспоминаний
38206,Жезл слепящего света
38207,Жезл очищающего огня
38208,Длинный лук отваги
38212,Мука рыцаря смерти
38213,Гнев предвестника
38214,Сверхтехнологичный энергетический усилитель
38217,Фолиант Аметистовой башни
38218,Кольцо палача
38219,Кольцо травли
38220,Перстень быстрого приговора
38221,Покров изящных ударов
38222,Мантия Керистразы
38223,Плащ лазурных огней
38224,Талисман Хранительницы Жизни
38225,Ботаническая сумка Микаа
38226,Цепь Предвестника смерти
38227,Колье постоянного свечения
38228,Подвеска неординарных идей
38229,Выкройка: ботаническая сумка Микаа
38230,Удавка несломимой воли
38231,Колье силы искупления
38232,Цепь непрестанных раздумий
38233,Путь Иллидана
38237,Топор ледяной смерти
38238,Борейский сокрушитель
38239,Столп безграничности разума
38240,Посох целеустремленного монаха
38241,Ярость неистового дракона
38242,Клык одинокого волка
38243,Губительная стальная боевая перчатка
38244,Доблестный нисповергатель
38245,Кристальная ясность
38246,Черепокованный мушкетон
38247,Жилодер
38248,Факел падших душ
38250,Активистский перстень взрыва
38251,Кольцо яростного негодования
38252,Кольцо надежного сохранения
38254,BTBlue Spell Cloak1
38255,BTBlue Physical Cloak1
38256,BTBlue Healer Cloak1
38257,Ударная волна
38258,Оберег морского узла
38259,Карманные часы первого помощника
38260,Пустой кисет
38261,Гнутый ключ от дома
38262,Видавшая виды бита
38263,Микроскопические поручи
38264,Очень красивый камушек
38265,[PH] Reins of the Black Warp Stalker
38266,Округлая статуэтка
38267,Записки штейгера Калейки
38268,Рука помощи
